PolicyID,CustomerID,AgentID,InsuranceType,StartDate,EndDate,PremiumAmount,PaymentFrequency,CoverageAmount,PolicyStatus,DeductibleAmount,RiskLevel,UnderwritingScore,AutoRenewal,YearMonth
POL014753,CUS001230,AGT0034,Travel,01-04-2022,01-04-2023,175.54,Annual,26000,Active,1209.16,Low,418,TRUE,2022-04
POL014754,CUS007490,AGT0046,Health,17-01-2024,16-01-2025,3958.2,Monthly,50000,Active,1216.69,Low,393,TRUE,2024-01
POL014755,CUS007582,AGT0161,Life,30-10-2020,30-10-2021,19.56,Monthly,689000,Expired,8772.03,Medium,835,TRUE,2020-10
POL014756,CUS000525,AGT0011,Auto,22-04-2022,22-04-2023,1026.05,Monthly,94000,Expired,1547.64,Medium,725,TRUE,2022-04
POL014757,CUS009553,AGT0188,Health,14-06-2020,14-06-2021,1184.55,Monthly,72000,Active,3006.79,Medium,757,TRUE,2020-06
POL014758,CUS005024,AGT0015,Travel,25-12-2021,25-12-2022,270.91,Quarterly,32000,Expired,854.92,Medium,483,FALSE,2021-12
POL014759,CUS008715,AGT0160,Travel,24-01-2023,24-01-2024,47.64,Monthly,46000,Active,1751.52,Medium,604,TRUE,2023-01
POL014760,CUS006051,AGT0160,Health,11-11-2021,11-11-2022,1236.63,Monthly,40000,Expired,533.25,High,363,TRUE,2021-11
POL014761,CUS002631,AGT0150,Auto,08-04-2021,08-04-2022,745.71,Monthly,456000,Active,20009.42,Medium,395,TRUE,2021-04
POL014762,CUS009488,AGT0105,Life,25-06-2022,25-06-2023,1156.37,Quarterly,1596000,Active,69197.34,Low,385,TRUE,2022-06
POL014763,CUS001521,AGT0116,Auto,20-07-2021,20-07-2022,69.6,Quarterly,179000,Canceled,3931.42,Low,449,TRUE,2021-07
POL014764,CUS005503,AGT0044,Health,07-01-2022,07-01-2023,7395.61,Monthly,12000,Active,421.16,Low,747,FALSE,2022-01
POL014765,CUS007349,AGT0192,Health,05-01-2022,05-01-2023,5326.36,Quarterly,13000,Active,639.02,Medium,437,TRUE,2022-01
POL014766,CUS003238,AGT0039,Auto,27-12-2022,27-12-2023,556.78,Quarterly,352000,Active,14221.08,Medium,797,TRUE,2022-12
POL014767,CUS002166,AGT0134,Home,13-01-2020,12-01-2021,999.93,Monthly,150000,Active,5468.81,Low,569,TRUE,2020-01
POL014768,CUS004739,AGT0021,Travel,28-01-2020,27-01-2021,402.7,Monthly,45000,Active,1441.98,Medium,752,TRUE,2020-01
POL014769,CUS009150,AGT0197,Travel,16-12-2022,16-12-2023,276.96,Monthly,15000,Canceled,637.31,Medium,690,TRUE,2022-12
POL014770,CUS006839,AGT0131,Travel,28-12-2023,27-12-2024,159.06,Quarterly,41000,Expired,1949.04,Medium,745,FALSE,2023-12
POL014771,CUS005984,AGT0186,Auto,03-05-2021,03-05-2022,664.78,Monthly,471000,Expired,19015.98,High,806,FALSE,2021-05
POL014772,CUS002453,AGT0031,Health,14-07-2020,14-07-2021,849.44,Monthly,18000,Active,477.45,High,681,TRUE,2020-07
POL014773,CUS009544,AGT0058,Life,26-12-2024,26-12-2025,575.49,Quarterly,1226000,Active,58473.53,Low,474,TRUE,2024-12
POL014774,CUS001564,AGT0064,Health,23-08-2023,22-08-2024,2603.22,Monthly,34000,Expired,967.49,Low,300,FALSE,2023-08
POL014775,CUS005953,AGT0175,Auto,25-05-2022,25-05-2023,1440.19,Quarterly,26000,Active,636.95,High,515,TRUE,2022-05
POL014776,CUS005769,AGT0078,Health,27-01-2022,27-01-2023,7021.64,Quarterly,42000,Expired,1887.58,Medium,572,TRUE,2022-01
POL014777,CUS009560,AGT0004,Health,27-02-2022,27-02-2023,3333.75,Monthly,88000,Active,2436.53,Medium,570,TRUE,2022-02
POL014778,CUS004236,AGT0095,Travel,10-02-2021,10-02-2022,64.47,Quarterly,33000,Active,441.14,Low,585,TRUE,2021-02
POL014779,CUS009073,AGT0033,Home,28-09-2023,27-09-2024,3528.38,Monthly,613000,Canceled,16484.25,Low,837,TRUE,2023-09
POL014780,CUS003569,AGT0034,Auto,08-04-2024,08-04-2025,53.78,Annual,150000,Active,4778.65,Medium,686,TRUE,2024-04
POL014781,CUS003219,AGT0179,Home,02-05-2021,02-05-2022,4962.81,Annual,903000,Expired,25323.21,Medium,762,TRUE,2021-05
POL014782,CUS003806,AGT0143,Auto,20-04-2024,20-04-2025,1789.13,Monthly,207000,Active,5165.96,Medium,610,FALSE,2024-04
POL014783,CUS001554,AGT0154,Home,04-05-2021,04-05-2022,739.96,Quarterly,998000,Active,17293.72,Low,759,TRUE,2021-05
POL014784,CUS005441,AGT0075,Health,13-08-2022,13-08-2023,3389.31,Monthly,39000,Active,826.19,Medium,413,TRUE,2022-08
POL014785,CUS004502,AGT0170,Home,06-09-2020,06-09-2021,356.02,Monthly,206000,Expired,3929.2,Medium,601,TRUE,2020-09
POL014786,CUS000677,AGT0092,Health,13-06-2022,13-06-2023,4256.73,Annual,38000,Canceled,674.82,Low,327,FALSE,2022-06
POL014787,CUS007216,AGT0016,Travel,26-09-2020,26-09-2021,414.82,Monthly,17000,Active,784.8,Medium,553,TRUE,2020-09
POL014788,CUS004469,AGT0133,Auto,07-09-2020,07-09-2021,865.49,Quarterly,210000,Expired,7161.66,Low,355,TRUE,2020-09
POL014789,CUS009744,AGT0006,Health,20-01-2023,20-01-2024,14132.99,Monthly,65000,Active,1128.83,Medium,490,TRUE,2023-01
POL014790,CUS006291,AGT0056,Health,12-09-2021,12-09-2022,4684.68,Monthly,73000,Active,1643.9,High,843,TRUE,2021-09
POL014791,CUS005890,AGT0045,Health,17-02-2020,16-02-2021,4067.08,Monthly,60000,Expired,1391.79,High,368,TRUE,2020-02
POL014792,CUS000422,AGT0198,Auto,02-11-2021,02-11-2022,245.12,Monthly,96000,Expired,1479.87,High,714,TRUE,2021-11
POL014793,CUS009010,AGT0037,Life,09-11-2021,09-11-2022,659.18,Quarterly,1332000,Expired,29913.99,Medium,381,FALSE,2021-11
POL014794,CUS007680,AGT0149,Auto,30-04-2020,30-04-2021,1596.79,Quarterly,94000,Active,2202.43,Medium,696,TRUE,2020-04
POL014795,CUS003484,AGT0045,Auto,19-03-2022,19-03-2023,354.84,Quarterly,195000,Active,6815.68,Medium,423,TRUE,2022-03
POL014796,CUS008347,AGT0105,Home,16-12-2020,16-12-2021,428.49,Monthly,295000,Active,4766.67,Medium,731,TRUE,2020-12
POL014797,CUS002409,AGT0016,Life,24-02-2023,24-02-2024,1478.96,Monthly,1493000,Active,38314.96,High,762,TRUE,2023-02
POL014798,CUS003055,AGT0173,Life,28-07-2020,28-07-2021,240.57,Quarterly,67000,Active,1802.3,Low,587,TRUE,2020-07
POL014799,CUS009746,AGT0100,Home,05-11-2022,05-11-2023,995.25,Quarterly,358000,Active,5402.66,Medium,648,TRUE,2022-11
POL014800,CUS000252,AGT0078,Life,11-02-2020,10-02-2021,25.27,Monthly,975000,Active,35784.93,Low,416,TRUE,2020-02
POL014801,CUS002186,AGT0148,Travel,21-02-2021,21-02-2022,482.57,Monthly,7000,Active,184.63,Medium,370,TRUE,2021-02
POL014802,CUS008362,AGT0087,Home,04-06-2021,04-06-2022,81.66,Monthly,477000,Active,5094.44,Medium,392,FALSE,2021-06
POL014803,CUS007313,AGT0112,Life,27-05-2020,27-05-2021,1500.12,Quarterly,255000,Active,11570.08,Medium,806,TRUE,2020-05
POL014804,CUS008044,AGT0116,Health,24-06-2021,24-06-2022,4548.9,Monthly,58000,Active,1156.17,Low,525,FALSE,2021-06
POL014805,CUS009914,AGT0023,Home,09-12-2020,09-12-2021,1015.15,Quarterly,516000,Expired,8660.81,Low,446,FALSE,2020-12
POL014806,CUS004105,AGT0125,Auto,05-12-2020,05-12-2021,233.5,Monthly,352000,Active,7977.81,High,385,FALSE,2020-12
POL014807,CUS003687,AGT0090,Health,06-07-2023,05-07-2024,4738.05,Monthly,62000,Active,2969.5,High,518,TRUE,2023-07
POL014808,CUS003184,AGT0170,Auto,17-06-2022,17-06-2023,1124.79,Annual,496000,Active,15778.37,Low,506,FALSE,2022-06
POL014809,CUS004517,AGT0039,Auto,27-06-2020,27-06-2021,1152.47,Monthly,399000,Active,15398.76,Medium,560,TRUE,2020-06
POL014810,CUS007420,AGT0028,Home,26-04-2023,25-04-2024,3578.26,Quarterly,870000,Active,12718.83,Medium,657,TRUE,2023-04
POL014811,CUS000014,AGT0016,Life,28-10-2022,28-10-2023,512.17,Monthly,1280000,Active,14674.49,Medium,737,FALSE,2022-10
POL014812,CUS006159,AGT0088,Life,20-04-2022,20-04-2023,1376.92,Monthly,1581000,Active,19634.59,Medium,839,FALSE,2022-04
POL014813,CUS009877,AGT0048,Health,20-02-2022,20-02-2023,3549.04,Quarterly,96000,Active,2683.45,Medium,414,FALSE,2022-02
POL014814,CUS000527,AGT0005,Life,17-04-2023,16-04-2024,1190.69,Monthly,590000,Active,11185.06,Low,421,TRUE,2023-04
POL014815,CUS002579,AGT0187,Health,14-06-2022,14-06-2023,11096.03,Monthly,41000,Active,1223.03,Medium,449,FALSE,2022-06
POL014816,CUS004108,AGT0090,Health,14-09-2020,14-09-2021,771.78,Monthly,68000,Expired,1524.26,Medium,412,TRUE,2020-09
POL014817,CUS004027,AGT0024,Life,29-04-2023,28-04-2024,1169.15,Annual,1980000,Active,30205.85,High,322,TRUE,2023-04
POL014818,CUS003993,AGT0099,Health,26-12-2021,26-12-2022,7835.34,Quarterly,34000,Active,787.66,Low,784,TRUE,2021-12
POL014819,CUS002951,AGT0072,Health,06-12-2021,06-12-2022,4369.47,Monthly,25000,Expired,862.16,Medium,452,TRUE,2021-12
POL014820,CUS005653,AGT0085,Auto,24-06-2020,24-06-2021,357.82,Monthly,261000,Active,4983.11,Medium,700,TRUE,2020-06
POL014821,CUS008383,AGT0190,Home,10-05-2024,10-05-2025,2241.59,Monthly,841000,Active,33762.83,Medium,444,TRUE,2024-05
POL014822,CUS004002,AGT0073,Life,29-03-2020,29-03-2021,282.07,Annual,461000,Active,11039.24,Low,668,FALSE,2020-03
POL014823,CUS000598,AGT0172,Home,31-12-2020,31-12-2021,1736.76,Quarterly,279000,Active,4151.11,Low,768,FALSE,2020-12
POL014824,CUS000063,AGT0083,Auto,12-09-2021,12-09-2022,316.59,Monthly,122000,Active,3295.82,Medium,748,TRUE,2021-09
POL014825,CUS004098,AGT0133,Life,02-05-2022,02-05-2023,309.06,Monthly,65000,Active,795.07,Low,364,TRUE,2022-05
POL014826,CUS006366,AGT0085,Auto,14-04-2024,14-04-2025,813.79,Annual,302000,Active,13533.58,Medium,717,TRUE,2024-04
POL014827,CUS005774,AGT0094,Travel,14-06-2023,13-06-2024,334.98,Monthly,22000,Active,280.79,Low,763,FALSE,2023-06
POL014828,CUS001731,AGT0069,Home,13-11-2022,13-11-2023,4991.63,Monthly,986000,Active,12180.9,Low,389,TRUE,2022-11
POL014829,CUS005506,AGT0080,Auto,25-09-2024,25-09-2025,1574.46,Quarterly,309000,Active,3373.99,Medium,428,FALSE,2024-09
POL014830,CUS002366,AGT0033,Travel,13-08-2023,12-08-2024,12.62,Quarterly,12000,Expired,136.11,Medium,405,TRUE,2023-08
POL014831,CUS009375,AGT0184,Health,17-11-2023,16-11-2024,8782.48,Quarterly,40000,Active,1039.25,Medium,799,TRUE,2023-11
POL014832,CUS005721,AGT0010,Life,03-11-2024,03-11-2025,623.26,Quarterly,706000,Expired,9803.14,Low,395,TRUE,2024-11
POL014833,CUS003720,AGT0149,Home,05-03-2023,04-03-2024,1513.34,Quarterly,914000,Active,10485.88,Low,711,FALSE,2023-03
POL014834,CUS005870,AGT0117,Health,23-08-2024,23-08-2025,2865.71,Monthly,77000,Active,3823.54,High,445,TRUE,2024-08
POL014835,CUS003798,AGT0132,Life,06-01-2025,06-01-2026,72.76,Monthly,312000,Active,4105.82,High,426,TRUE,2025-01
POL014836,CUS001441,AGT0198,Auto,24-11-2020,24-11-2021,874.48,Monthly,247000,Expired,5424.58,Medium,573,TRUE,2020-11
POL014837,CUS000504,AGT0179,Health,01-03-2021,01-03-2022,7112.93,Monthly,77000,Active,940.88,High,796,TRUE,2021-03
POL014838,CUS002882,AGT0047,Health,25-05-2023,24-05-2024,12600.38,Monthly,84000,Active,2284.6,Medium,586,FALSE,2023-05
POL014839,CUS009305,AGT0165,Travel,08-03-2023,07-03-2024,337.56,Monthly,13000,Active,575.66,Medium,648,TRUE,2023-03
POL014840,CUS008132,AGT0021,Life,29-10-2021,29-10-2022,1026.45,Quarterly,714000,Active,18397.84,Low,432,TRUE,2021-10
POL014841,CUS004358,AGT0081,Life,06-05-2024,06-05-2025,1037.61,Monthly,760000,Active,10271.41,Low,415,FALSE,2024-05
POL014842,CUS007825,AGT0193,Travel,09-10-2023,08-10-2024,506.33,Monthly,12000,Active,309.58,Medium,351,FALSE,2023-10
POL014843,CUS009049,AGT0092,Auto,26-06-2022,26-06-2023,1008.1,Quarterly,419000,Active,19448.37,Medium,799,FALSE,2022-06
POL014844,CUS006015,AGT0154,Home,01-08-2024,01-08-2025,250.5,Quarterly,366000,Active,14143.17,High,783,TRUE,2024-08
POL014845,CUS009539,AGT0111,Auto,17-11-2020,17-11-2021,2976.48,Annual,185000,Active,3211.86,Medium,543,TRUE,2020-11
POL014846,CUS007452,AGT0005,Auto,09-12-2022,09-12-2023,1761.57,Quarterly,479000,Active,15413.95,Medium,306,TRUE,2022-12
POL014847,CUS009595,AGT0040,Auto,23-03-2021,23-03-2022,793.12,Monthly,239000,Expired,3459.27,Medium,590,FALSE,2021-03
POL014848,CUS003070,AGT0116,Health,15-07-2024,15-07-2025,10082.47,Monthly,21000,Active,784.71,Medium,793,TRUE,2024-07
POL014849,CUS006759,AGT0157,Life,29-04-2022,29-04-2023,174.32,Monthly,1419000,Active,37951.03,Medium,723,TRUE,2022-04
POL014850,CUS002129,AGT0133,Auto,16-02-2024,15-02-2025,1558.8,Monthly,445000,Active,9246.69,Medium,417,TRUE,2024-02
POL014851,CUS009835,AGT0028,Life,21-10-2020,21-10-2021,1280.64,Monthly,207000,Active,6174.34,Low,596,FALSE,2020-10
POL014852,CUS002115,AGT0162,Life,18-04-2024,18-04-2025,367.95,Monthly,708000,Active,14361.2,Low,753,TRUE,2024-04
POL014853,CUS006178,AGT0092,Home,09-02-2023,09-02-2024,812.19,Monthly,651000,Active,10285.93,Medium,830,TRUE,2023-02
POL014854,CUS006258,AGT0075,Auto,03-04-2020,03-04-2021,843.77,Monthly,158000,Active,3998.47,Medium,638,TRUE,2020-04
POL014855,CUS008497,AGT0170,Life,19-01-2020,18-01-2021,26.07,Quarterly,571000,Active,18043.87,Medium,704,FALSE,2020-01
POL014856,CUS008169,AGT0186,Travel,01-07-2021,01-07-2022,42.41,Monthly,7000,Canceled,323.09,Medium,701,FALSE,2021-07
POL014857,CUS006688,AGT0100,Travel,28-04-2022,28-04-2023,352.83,Monthly,43000,Active,586.94,Low,303,TRUE,2022-04
POL014858,CUS002709,AGT0051,Travel,06-04-2024,06-04-2025,188.01,Monthly,46000,Active,895.5,High,612,FALSE,2024-04
POL014859,CUS009127,AGT0088,Home,04-12-2021,04-12-2022,282.4,Monthly,851000,Canceled,30258.74,Low,348,TRUE,2021-12
POL014860,CUS004656,AGT0170,Health,02-05-2023,01-05-2024,8161.1,Monthly,15000,Active,350.23,Low,333,FALSE,2023-05
POL014861,CUS009494,AGT0139,Life,11-07-2023,10-07-2024,216.75,Monthly,1828000,Active,67308.41,High,702,TRUE,2023-07
POL014862,CUS009776,AGT0067,Life,23-09-2020,23-09-2021,705.7,Annual,171000,Expired,6645.27,Medium,438,FALSE,2020-09
POL014863,CUS006098,AGT0154,Health,19-03-2023,18-03-2024,5558.53,Monthly,90000,Active,3925.73,Low,489,TRUE,2023-03
POL014864,CUS008748,AGT0168,Travel,15-03-2020,15-03-2021,8.43,Monthly,7000,Expired,213.56,Medium,517,TRUE,2020-03
POL014865,CUS001789,AGT0050,Auto,02-06-2021,02-06-2022,2060.72,Quarterly,439000,Active,21320.24,Low,547,FALSE,2021-06
POL014866,CUS004158,AGT0189,Life,01-11-2023,31-10-2024,80.26,Monthly,158000,Expired,4085.09,Medium,556,TRUE,2023-11
POL014867,CUS003445,AGT0143,Life,30-08-2024,30-08-2025,271.34,Monthly,142000,Active,2849.02,Medium,308,FALSE,2024-08
POL014868,CUS003716,AGT0181,Travel,28-10-2022,28-10-2023,93.84,Monthly,20000,Active,210.12,Medium,694,TRUE,2022-10
POL014869,CUS006481,AGT0061,Auto,07-11-2024,07-11-2025,1707.36,Monthly,413000,Expired,10649.53,Medium,718,FALSE,2024-11
POL014870,CUS006955,AGT0015,Auto,13-02-2022,13-02-2023,475.84,Quarterly,385000,Expired,6712.42,High,618,FALSE,2022-02
POL014871,CUS007011,AGT0186,Travel,01-07-2020,01-07-2021,165.46,Monthly,6000,Active,143.83,Medium,469,FALSE,2020-07
POL014872,CUS000971,AGT0027,Travel,22-09-2024,22-09-2025,104.83,Monthly,15000,Active,606.33,Medium,687,FALSE,2024-09
POL014873,CUS008811,AGT0060,Home,18-07-2021,18-07-2022,1926.25,Monthly,668000,Active,16333,Medium,530,FALSE,2021-07
POL014874,CUS004550,AGT0176,Health,19-12-2023,18-12-2024,1824.42,Monthly,96000,Active,1886.34,Low,579,TRUE,2023-12
POL014875,CUS000785,AGT0117,Travel,11-02-2023,11-02-2024,230.8,Monthly,45000,Active,516.95,Medium,534,FALSE,2023-02
POL014876,CUS006972,AGT0117,Life,20-05-2020,20-05-2021,48.12,Monthly,782000,Active,29506.74,High,511,FALSE,2020-05
POL014877,CUS009891,AGT0118,Health,15-10-2020,15-10-2021,1266.88,Quarterly,60000,Active,1827.5,High,510,FALSE,2020-10
POL014878,CUS009855,AGT0044,Travel,03-10-2021,03-10-2022,209.51,Quarterly,15000,Active,739.44,Medium,403,TRUE,2021-10
POL014879,CUS005879,AGT0049,Travel,07-04-2023,06-04-2024,196.02,Monthly,43000,Active,723.28,Medium,824,TRUE,2023-04
POL014880,CUS007169,AGT0174,Auto,25-05-2022,25-05-2023,1532.04,Monthly,37000,Active,1342.92,Medium,807,FALSE,2022-05
POL014881,CUS007498,AGT0005,Home,10-07-2023,09-07-2024,2622.22,Monthly,214000,Active,7489.45,Low,610,FALSE,2023-07
POL014882,CUS006915,AGT0012,Auto,03-09-2021,03-09-2022,3288.56,Monthly,126000,Active,5866.69,Medium,696,FALSE,2021-09
POL014883,CUS004546,AGT0005,Travel,19-08-2021,19-08-2022,223.5,Monthly,31000,Active,319.22,Medium,548,TRUE,2021-08
POL014884,CUS004787,AGT0060,Home,14-07-2021,14-07-2022,1607.12,Monthly,159000,Active,6762.01,Low,778,FALSE,2021-07
POL014885,CUS001113,AGT0025,Health,09-09-2021,09-09-2022,6129.1,Monthly,18000,Active,783.1,Medium,582,TRUE,2021-09
POL014886,CUS009297,AGT0059,Health,21-03-2022,21-03-2023,177.83,Monthly,35000,Active,1627.28,Low,344,TRUE,2022-03
POL014887,CUS008968,AGT0196,Home,22-02-2020,21-02-2021,2976.33,Monthly,871000,Expired,24547.63,Medium,677,TRUE,2020-02
POL014888,CUS001627,AGT0197,Travel,11-06-2021,11-06-2022,100.4,Monthly,40000,Active,1346.03,High,316,TRUE,2021-06
POL014889,CUS003236,AGT0007,Home,22-05-2021,22-05-2022,3981.62,Quarterly,928000,Canceled,27977.9,Low,558,TRUE,2021-05
POL014890,CUS004591,AGT0186,Travel,11-07-2023,10-07-2024,47.28,Quarterly,5000,Active,174.45,Low,714,TRUE,2023-07
POL014891,CUS009023,AGT0181,Travel,30-09-2020,30-09-2021,369.69,Monthly,34000,Active,1212.08,Medium,687,TRUE,2020-09
POL014892,CUS003905,AGT0058,Life,28-05-2020,28-05-2021,733.57,Quarterly,650000,Active,7123.05,Medium,577,TRUE,2020-05
POL014893,CUS001150,AGT0165,Auto,16-12-2020,16-12-2021,706.73,Annual,128000,Expired,2991.84,Medium,540,TRUE,2020-12
POL014894,CUS006820,AGT0128,Life,09-12-2020,09-12-2021,437.09,Monthly,71000,Expired,3357.99,Medium,304,FALSE,2020-12
POL014895,CUS004156,AGT0024,Auto,09-02-2020,08-02-2021,385.29,Monthly,335000,Active,11657.61,High,338,FALSE,2020-02
POL014896,CUS002711,AGT0017,Home,24-01-2024,23-01-2025,2856.88,Quarterly,874000,Expired,30263.7,High,515,TRUE,2024-01
POL014897,CUS008884,AGT0104,Life,04-01-2021,04-01-2022,194.92,Monthly,307000,Active,9998.59,Medium,633,TRUE,2021-01
POL014898,CUS007017,AGT0034,Life,12-10-2020,12-10-2021,1435.56,Monthly,1829000,Active,39017.18,Medium,652,FALSE,2020-10
POL014899,CUS001750,AGT0006,Auto,05-01-2021,05-01-2022,1567.79,Quarterly,105000,Active,5079.3,Low,663,TRUE,2021-01
POL014900,CUS004234,AGT0139,Travel,18-04-2020,18-04-2021,88.13,Monthly,17000,Active,348.35,Medium,329,TRUE,2020-04
POL014901,CUS000701,AGT0124,Home,27-02-2020,26-02-2021,2326.51,Monthly,587000,Active,24898.92,Low,621,TRUE,2020-02
POL014902,CUS000669,AGT0101,Health,27-12-2021,27-12-2022,4134.33,Monthly,29000,Active,546.9,High,749,FALSE,2021-12
POL014903,CUS009779,AGT0022,Home,22-06-2022,22-06-2023,2974.76,Quarterly,145000,Active,4633.63,Medium,404,TRUE,2022-06
POL014904,CUS001844,AGT0086,Life,26-10-2022,26-10-2023,25.19,Quarterly,844000,Active,16710.36,Medium,366,FALSE,2022-10
POL014905,CUS008930,AGT0087,Travel,02-11-2020,02-11-2021,61.17,Monthly,26000,Active,626.67,Low,617,TRUE,2020-11
POL014906,CUS002692,AGT0054,Health,11-12-2023,10-12-2024,9664.42,Annual,78000,Active,2469.96,Low,707,TRUE,2023-12
POL014907,CUS008308,AGT0119,Life,19-10-2022,19-10-2023,944.88,Quarterly,601000,Expired,6072.11,Medium,816,TRUE,2022-10
POL014908,CUS000222,AGT0166,Health,05-07-2023,04-07-2024,10241.54,Quarterly,70000,Active,3468.81,Medium,514,TRUE,2023-07
POL014909,CUS007138,AGT0142,Life,12-03-2020,12-03-2021,188.1,Monthly,1147000,Active,24919.77,Medium,669,FALSE,2020-03
POL014910,CUS007754,AGT0090,Home,04-03-2023,03-03-2024,203.18,Monthly,897000,Active,40886.03,Low,435,TRUE,2023-03
POL014911,CUS005835,AGT0013,Health,10-02-2024,09-02-2025,6591.26,Monthly,17000,Expired,290.46,High,467,TRUE,2024-02
POL014912,CUS001817,AGT0194,Health,11-12-2022,11-12-2023,2770.25,Monthly,32000,Active,1493.26,Low,764,FALSE,2022-12
POL014913,CUS008612,AGT0104,Health,06-12-2021,06-12-2022,1921.37,Monthly,38000,Active,912.76,Low,532,TRUE,2021-12
POL014914,CUS008562,AGT0112,Health,19-09-2021,19-09-2022,4967.86,Annual,24000,Expired,557.3,Medium,397,TRUE,2021-09
POL014915,CUS006713,AGT0053,Life,20-02-2022,20-02-2023,1030.22,Quarterly,772000,Expired,20650.66,Medium,574,TRUE,2022-02
POL014916,CUS008831,AGT0154,Travel,15-12-2022,15-12-2023,603.92,Quarterly,35000,Active,600.49,High,572,TRUE,2022-12
POL014917,CUS000403,AGT0027,Auto,25-12-2020,25-12-2021,3312.18,Monthly,389000,Active,11444.71,Medium,308,TRUE,2020-12
POL014918,CUS000426,AGT0097,Auto,25-10-2024,25-10-2025,48.2,Monthly,485000,Active,14422.3,High,395,FALSE,2024-10
POL014919,CUS001155,AGT0156,Auto,16-04-2024,16-04-2025,322.14,Monthly,46000,Active,2057.01,Medium,448,TRUE,2024-04
POL014920,CUS001152,AGT0127,Life,16-06-2022,16-06-2023,1512.44,Quarterly,1648000,Active,75710.97,Medium,752,TRUE,2022-06
POL014921,CUS005655,AGT0138,Home,19-05-2022,19-05-2023,1316.4,Monthly,755000,Expired,35622.52,Medium,528,FALSE,2022-05
POL014922,CUS008009,AGT0022,Auto,10-10-2021,10-10-2022,1874.5,Monthly,43000,Active,1889.82,Medium,803,TRUE,2021-10
POL014923,CUS000339,AGT0107,Home,02-04-2023,01-04-2024,1422.93,Monthly,314000,Active,6947.82,High,774,TRUE,2023-04
POL014924,CUS009196,AGT0046,Auto,25-09-2023,24-09-2024,355.77,Quarterly,333000,Expired,5188.48,Medium,577,TRUE,2023-09
POL014925,CUS000501,AGT0089,Home,03-07-2022,03-07-2023,502.08,Quarterly,376000,Active,11565.97,High,573,FALSE,2022-07
POL014926,CUS002816,AGT0159,Life,12-10-2021,12-10-2022,260.01,Quarterly,131000,Active,2262.92,Low,337,TRUE,2021-10
POL014927,CUS009933,AGT0074,Auto,10-04-2021,10-04-2022,1045.59,Monthly,99000,Active,3708.04,Medium,688,FALSE,2021-04
POL014928,CUS004501,AGT0080,Travel,14-05-2020,14-05-2021,208.25,Monthly,31000,Active,1508.29,High,744,TRUE,2020-05
POL014929,CUS007077,AGT0180,Life,22-11-2024,22-11-2025,441.64,Quarterly,1739000,Expired,24166.37,High,537,TRUE,2024-11
POL014930,CUS008652,AGT0048,Life,02-06-2022,02-06-2023,181.53,Annual,1647000,Active,67093.24,High,413,TRUE,2022-06
POL014931,CUS001215,AGT0020,Health,22-04-2024,22-04-2025,6532.71,Quarterly,48000,Active,1151.37,High,566,TRUE,2024-04
POL014932,CUS004705,AGT0016,Home,26-05-2022,26-05-2023,2209.06,Monthly,706000,Active,32109.88,Medium,376,FALSE,2022-05
POL014933,CUS002250,AGT0017,Life,06-05-2020,06-05-2021,639.57,Monthly,1124000,Expired,53105.35,Medium,731,TRUE,2020-05
POL014934,CUS001741,AGT0093,Travel,17-04-2023,16-04-2024,544.32,Monthly,27000,Active,480.53,Medium,542,TRUE,2023-04
POL014935,CUS003523,AGT0167,Auto,02-06-2022,02-06-2023,3677.26,Monthly,257000,Active,3094.1,Low,559,TRUE,2022-06
POL014936,CUS009256,AGT0112,Travel,20-10-2024,20-10-2025,59.86,Monthly,8000,Active,131.17,Medium,545,TRUE,2024-10
POL014937,CUS004177,AGT0081,Home,28-10-2022,28-10-2023,3092.42,Monthly,498000,Active,8418.2,Medium,642,FALSE,2022-10
POL014938,CUS006537,AGT0150,Health,27-11-2020,27-11-2021,2555.77,Monthly,14000,Active,296.82,Medium,571,FALSE,2020-11
POL014939,CUS003711,AGT0113,Health,15-05-2024,15-05-2025,11696.29,Monthly,74000,Expired,773.56,Medium,331,TRUE,2024-05
