SalesID,AgentID,YearMonth,NumPoliciesSold,TotalPremiumAmount,TargetAmount,Achievement,Commissions,LeadCount,ConversionRate,CustomerMeetings,SalesActivityScore
SLS008931,AGT0146,2021-02,2,421.3,123994,0.34,21.63,52,0.27,27,92.11
SLS008932,AGT0146,2021-03,3,4047.9300000000003,198317,2.04,249.92,25,0.2,9,81.65
SLS008933,AGT0146,2021-04,0,0.0,148072,0.0,0.0,95,0.19,23,86.44
SLS008934,AGT0146,2021-05,2,3425.34,141635,2.42,464.59,66,0.18,29,76.01
SLS008935,AGT0146,2021-06,2,1823.0300000000002,100435,1.82,192.73,82,0.39,11,86.08
SLS008936,AGT0146,2021-07,0,0.0,154751,0.0,0.0,47,0.23,23,70.17
SLS008937,AGT0146,2021-08,5,2858.27,129671,2.2,160.16,51,0.37,29,80.24
SLS008938,AGT0146,2021-09,1,799.87,140421,0.57,102.64,62,0.21,16,97.65
SLS008939,AGT0146,2021-10,5,17324.68,53213,32.56,1537.79,92,0.29,10,96.78
SLS008940,AGT0146,2021-11,0,0.0,91650,0.0,0.0,56,0.26,23,89.96
SLS008941,AGT0146,2021-12,0,0.0,88227,0.0,0.0,33,0.31,9,87.42
SLS008942,AGT0146,2022-01,4,7999.35,103109,7.76,1185.11,29,0.17,13,70.08
SLS008943,AGT0146,2022-02,0,0.0,52387,0.0,0.0,27,0.12,11,79.16
SLS008944,AGT0146,2022-03,1,1652.47,56165,2.94,233.61,89,0.21,8,69.92
SLS008945,AGT0146,2022-04,5,15145.82,68952,21.97,758.25,15,0.18,10,73.13
SLS008946,AGT0146,2022-05,0,0.0,160429,0.0,0.0,41,0.31,11,94.36
SLS008947,AGT0146,2022-06,1,1523.95,52613,2.9,178.51,97,0.27,21,64.22
SLS008948,AGT0146,2022-07,1,424.31,149249,0.28,44.44,96,0.24,14,88.46
SLS008949,AGT0146,2022-08,2,4633.86,199433,2.32,288.16,30,0.17,29,66.31
SLS008950,AGT0146,2022-09,0,0.0,99761,0.0,0.0,53,0.37,13,95.47
SLS008951,AGT0146,2022-10,3,9789.26,83678,11.7,1109.72,46,0.28,20,81.51
SLS008952,AGT0146,2022-11,0,0.0,149674,0.0,0.0,17,0.36,12,95.6
SLS008953,AGT0146,2022-12,2,2159.16,182551,1.18,201.14,91,0.39,20,62.33
SLS008954,AGT0146,2023-01,1,671.08,164927,0.41,43.39,40,0.38,21,78.3
SLS008955,AGT0146,2023-02,3,4767.26,178940,2.66,691.9,53,0.16,6,81.25
SLS008956,AGT0146,2023-03,0,0.0,121529,0.0,0.0,52,0.37,13,84.68
SLS008957,AGT0146,2023-04,0,0.0,71165,0.0,0.0,44,0.11,17,67.57
SLS008958,AGT0146,2023-05,2,1045.38,188153,0.56,113.66,44,0.33,15,66.65
SLS008959,AGT0146,2023-06,3,4820.36,180045,2.68,568.32,64,0.12,23,66.84
SLS008960,AGT0146,2023-07,2,1948.0300000000002,62778,3.1,153.51,13,0.35,27,66.86
SLS008961,AGT0146,2023-08,1,1463.52,97902,1.49,95.89,87,0.22,5,61.52
SLS008962,AGT0146,2023-09,2,14839.490000000002,73337,20.23,1520.21,92,0.32,22,68.5
SLS008963,AGT0146,2023-10,2,1980.03,95468,2.07,189.34,61,0.36,18,81.0
SLS008964,AGT0146,2023-11,0,0.0,185331,0.0,0.0,51,0.2,12,77.4
SLS008965,AGT0146,2023-12,1,800.85,184172,0.43,88.06,38,0.32,25,78.11
SLS008966,AGT0146,2024-01,1,154.8,108112,0.14,22.46,66,0.37,9,95.36
SLS008967,AGT0147,2019-01,0,0.0,54296,0.0,0.0,16,0.19,13,61.25
SLS008968,AGT0147,2019-02,0,0.0,127615,0.0,0.0,57,0.26,20,81.34
SLS008969,AGT0147,2019-03,0,0.0,185766,0.0,0.0,57,0.27,28,84.94
SLS008970,AGT0147,2019-04,0,0.0,92774,0.0,0.0,96,0.13,17,89.07
SLS008971,AGT0147,2019-05,0,0.0,145843,0.0,0.0,16,0.23,27,70.54
SLS008972,AGT0147,2019-06,0,0.0,175574,0.0,0.0,28,0.35,25,61.24
SLS008973,AGT0147,2019-07,0,0.0,54033,0.0,0.0,81,0.4,27,72.08
SLS008974,AGT0147,2019-08,0,0.0,191997,0.0,0.0,38,0.25,13,91.78
SLS008975,AGT0147,2019-09,0,0.0,96609,0.0,0.0,43,0.1,12,63.19
SLS008976,AGT0147,2019-10,0,0.0,52604,0.0,0.0,75,0.32,29,61.86
SLS008977,AGT0147,2019-11,0,0.0,72259,0.0,0.0,93,0.25,13,68.24
SLS008978,AGT0147,2019-12,0,0.0,63012,0.0,0.0,78,0.19,21,95.82
SLS008979,AGT0147,2020-01,0,0.0,111959,0.0,0.0,83,0.21,24,65.78
SLS008980,AGT0147,2020-02,3,1802.6,182028,0.99,198.31,26,0.21,9,68.24
SLS008981,AGT0147,2020-03,3,675.48,132885,0.51,36.53,37,0.34,7,99.72
SLS008982,AGT0147,2020-04,2,1381.04,86168,1.6,84.56,78,0.26,21,69.88
SLS008983,AGT0147,2020-05,1,69.95,157000,0.04,10.31,41,0.22,24,93.38
SLS008984,AGT0147,2020-06,1,1477.17,76091,1.94,146.69,73,0.15,23,62.12
SLS008985,AGT0147,2020-07,0,0.0,75064,0.0,0.0,80,0.39,11,85.37
SLS008986,AGT0147,2020-08,1,177.01,196164,0.09,11.04,65,0.32,19,77.51
SLS008987,AGT0147,2020-09,0,0.0,134399,0.0,0.0,80,0.11,17,89.69
SLS008988,AGT0147,2020-10,1,1849.09,177820,1.04,160.43,48,0.35,7,80.44
SLS008989,AGT0147,2020-11,2,243.95999999999998,197894,0.12,15.56,58,0.35,13,74.45
SLS008990,AGT0147,2020-12,0,0.0,172147,0.0,0.0,19,0.28,17,95.9
SLS008991,AGT0147,2021-01,0,0.0,56418,0.0,0.0,16,0.16,19,60.67
SLS008992,AGT0147,2021-02,3,3584.9,155127,2.31,496.19,17,0.38,19,97.6
SLS008993,AGT0147,2021-03,1,186.47,143913,0.13,19.95,81,0.37,9,82.75
SLS008994,AGT0147,2021-04,0,0.0,121009,0.0,0.0,54,0.16,21,82.11
SLS008995,AGT0147,2021-05,1,1928.18,141019,1.37,189.72,74,0.4,25,69.84
SLS008996,AGT0147,2021-06,1,1480.26,95592,1.55,81.1,33,0.21,6,90.43
SLS008997,AGT0147,2021-07,1,812.58,178672,0.45,57.99,81,0.37,17,67.08
SLS008998,AGT0147,2021-08,2,2445.0,197130,1.24,213.28,24,0.35,5,99.12
SLS008999,AGT0147,2021-09,3,3176.73,72871,4.36,161.59,13,0.29,20,63.59
SLS009000,AGT0147,2021-10,2,4156.96,54076,7.69,382.32,52,0.35,9,97.89
SLS009001,AGT0147,2021-11,2,1760.99,82556,2.13,109.52,72,0.33,12,79.08
SLS009002,AGT0147,2021-12,4,10874.369999999999,197661,5.5,712.81,62,0.33,26,74.39
SLS009003,AGT0147,2022-01,1,2655.44,55145,4.82,289.79,30,0.2,12,78.77
SLS009004,AGT0147,2022-02,0,0.0,196143,0.0,0.0,97,0.32,23,89.91
SLS009005,AGT0147,2022-03,6,22459.739999999998,62968,35.67,3223.13,18,0.31,27,93.09
SLS009006,AGT0147,2022-04,2,3968.1099999999997,127476,3.11,514.94,58,0.25,25,63.04
SLS009007,AGT0147,2022-05,0,0.0,101096,0.0,0.0,62,0.19,21,76.43
SLS009008,AGT0147,2022-06,1,1349.23,85051,1.59,85.76,27,0.24,23,64.39
SLS009009,AGT0147,2022-07,3,784.4200000000001,86364,0.91,76.71,78,0.2,24,65.1
SLS009010,AGT0147,2022-08,0,0.0,74784,0.0,0.0,53,0.11,7,92.93
SLS009011,AGT0147,2022-09,0,0.0,131037,0.0,0.0,73,0.23,23,81.38
SLS009012,AGT0147,2022-10,6,4352.780000000001,80084,5.44,503.79,48,0.17,14,97.55
SLS009013,AGT0147,2022-11,1,1208.18,79174,1.53,94.25,48,0.16,21,85.62
SLS009014,AGT0147,2022-12,2,898.0699999999999,105991,0.85,80.2,39,0.24,20,86.93
SLS009015,AGT0147,2023-01,4,2365.86,166992,1.42,291.59,41,0.25,18,90.66
SLS009016,AGT0147,2023-02,2,3907.93,104417,3.74,344.02,66,0.28,6,65.1
SLS009017,AGT0147,2023-03,3,5527.23,74555,7.41,592.77,55,0.11,6,78.98
SLS009018,AGT0147,2023-04,1,228.02,191348,0.12,13.96,91,0.33,29,60.17
SLS009019,AGT0147,2023-05,0,0.0,149348,0.0,0.0,37,0.15,22,94.04
SLS009020,AGT0147,2023-06,1,80.07,107675,0.07,4.4,26,0.2,24,65.25
SLS009021,AGT0147,2023-07,5,2639.49,158122,1.67,380.74,53,0.36,6,86.62
SLS009022,AGT0147,2023-08,1,5146.79,116977,4.4,528.76,34,0.12,24,63.48
SLS009023,AGT0147,2023-09,4,2570.62,143330,1.79,278.88,46,0.3,25,72.01
SLS009024,AGT0147,2023-10,1,7783.02,128427,6.06,586.87,12,0.28,25,81.27
SLS009025,AGT0147,2023-11,1,1367.34,85701,1.6,99.81,81,0.36,10,75.84
SLS009026,AGT0147,2023-12,0,0.0,153995,0.0,0.0,23,0.36,21,85.19
SLS009027,AGT0147,2024-01,3,4591.72,123571,3.72,281.78,56,0.24,12,89.84
SLS009028,AGT0148,2019-01,0,0.0,73699,0.0,0.0,23,0.36,26,91.19
SLS009029,AGT0148,2019-02,0,0.0,182661,0.0,0.0,24,0.37,15,90.08
SLS009030,AGT0148,2019-03,0,0.0,106982,0.0,0.0,46,0.14,20,67.71
SLS009031,AGT0148,2019-04,0,0.0,74273,0.0,0.0,61,0.18,15,64.91
SLS009032,AGT0148,2019-05,0,0.0,180714,0.0,0.0,47,0.23,19,93.44
SLS009033,AGT0148,2019-06,0,0.0,141182,0.0,0.0,36,0.14,26,94.83
SLS009034,AGT0148,2019-07,0,0.0,128986,0.0,0.0,95,0.34,6,69.98
SLS009035,AGT0148,2019-08,0,0.0,193961,0.0,0.0,31,0.2,24,86.59
SLS009036,AGT0148,2019-09,0,0.0,160612,0.0,0.0,22,0.23,16,72.23
SLS009037,AGT0148,2019-10,0,0.0,151105,0.0,0.0,45,0.19,5,72.89
SLS009038,AGT0148,2019-11,0,0.0,158508,0.0,0.0,20,0.32,29,63.65
SLS009039,AGT0148,2019-12,0,0.0,136536,0.0,0.0,29,0.24,21,88.93
SLS009040,AGT0148,2020-01,0,0.0,82487,0.0,0.0,70,0.18,6,72.54
SLS009041,AGT0148,2020-02,2,2464.61,95308,2.59,265.38,68,0.16,29,63.23
SLS009042,AGT0148,2020-03,3,2818.4500000000003,109660,2.57,381.5,63,0.27,18,92.88
SLS009043,AGT0148,2020-04,2,1911.25,107777,1.77,280.87,50,0.33,7,63.39
SLS009044,AGT0148,2020-05,1,3955.77,55146,7.17,443.1,38,0.2,14,65.03
SLS009045,AGT0148,2020-06,2,2429.42,155776,1.56,207.89,70,0.3,26,81.88
SLS009046,AGT0148,2020-07,1,1100.04,87819,1.25,90.07,12,0.3,8,82.54
SLS009047,AGT0148,2020-08,0,0.0,156089,0.0,0.0,11,0.11,16,74.57
SLS009048,AGT0148,2020-09,3,1584.3,172233,0.92,181.42,67,0.33,25,60.14
SLS009049,AGT0148,2020-10,4,855.5600000000001,121075,0.71,59.45,44,0.12,19,99.29
SLS009050,AGT0148,2020-11,1,94.93,95770,0.1,6.25,63,0.22,28,99.66
SLS009051,AGT0148,2020-12,3,1016.7,155567,0.65,76.31,81,0.1,27,62.27
SLS009052,AGT0148,2021-01,3,1680.17,141810,1.18,182.82,82,0.11,28,61.43
SLS009053,AGT0148,2021-02,3,3010.0699999999997,166189,1.81,310.19,40,0.26,11,93.13
SLS009054,AGT0148,2021-03,1,397.08,194474,0.2,26.9,55,0.25,17,81.49
SLS009055,AGT0148,2021-04,0,0.0,77280,0.0,0.0,29,0.22,11,86.46
SLS009056,AGT0148,2021-05,3,5511.79,154415,3.57,619.5,26,0.33,9,64.14
SLS009057,AGT0148,2021-06,0,0.0,78650,0.0,0.0,79,0.15,23,90.93
SLS009058,AGT0148,2021-07,2,2478.9700000000003,151111,1.64,208.1,37,0.25,10,90.54
SLS009059,AGT0148,2021-08,3,15278.78,59265,25.78,972.21,76,0.14,23,84.3
SLS009060,AGT0148,2021-09,0,0.0,50026,0.0,0.0,21,0.28,27,87.15
SLS009061,AGT0148,2021-10,2,3170.24,141323,2.24,267.41,98,0.37,10,81.57
SLS009062,AGT0148,2021-11,3,3832.6400000000003,56903,6.74,402.44,66,0.28,9,90.24
SLS009063,AGT0148,2021-12,2,3010.55,85580,3.52,166.61,68,0.33,11,63.59
SLS009064,AGT0148,2022-01,4,11180.56,87628,12.76,955.06,27,0.12,25,61.02
SLS009065,AGT0148,2022-02,2,769.01,149918,0.51,55.94,63,0.34,27,93.58
SLS009066,AGT0148,2022-03,2,4560.34,188903,2.41,406.58,50,0.3,12,87.18
SLS009067,AGT0148,2022-04,1,452.71,119826,0.38,57.72,91,0.1,13,73.5
SLS009068,AGT0148,2022-05,1,2422.48,184113,1.32,224.32,94,0.1,12,74.94
SLS009069,AGT0148,2022-06,1,212.29,59142,0.36,20.73,54,0.18,26,73.95
SLS009070,AGT0148,2022-07,1,175.88,70664,0.25,23.8,57,0.2,24,96.52
SLS009071,AGT0148,2022-08,1,2809.99,58340,4.82,240.95,49,0.18,21,97.5
SLS009072,AGT0148,2022-09,4,20695.69,118469,17.47,1565.18,12,0.15,5,98.34
SLS009073,AGT0148,2022-10,2,2407.46,164964,1.46,149.39,59,0.4,11,72.36
SLS009074,AGT0148,2022-11,0,0.0,54105,0.0,0.0,22,0.39,9,81.19
SLS009075,AGT0148,2022-12,1,618.85,82356,0.75,46.16,14,0.34,12,75.99
SLS009076,AGT0148,2023-01,0,0.0,114552,0.0,0.0,13,0.11,26,82.03
SLS009077,AGT0148,2023-02,1,2713.84,165679,1.64,194.22,89,0.34,11,74.82
SLS009078,AGT0148,2023-03,1,665.26,63461,1.05,82.77,80,0.34,23,75.93
SLS009079,AGT0148,2023-04,4,6921.55,127331,5.44,430.44,30,0.12,25,62.2
SLS009080,AGT0148,2023-05,1,64.55,139974,0.05,6.4,27,0.1,17,84.05
SLS009081,AGT0148,2023-06,2,4059.0599999999995,122443,3.32,579.65,92,0.11,14,87.34
SLS009082,AGT0148,2023-07,0,0.0,181825,0.0,0.0,69,0.22,19,77.42
SLS009083,AGT0148,2023-08,3,3162.11,157221,2.01,356.05,89,0.25,21,64.86
SLS009084,AGT0148,2023-09,2,1066.8000000000002,136423,0.78,92.65,88,0.17,24,75.35
SLS009085,AGT0148,2023-10,1,1040.91,189343,0.55,72.13,25,0.32,25,95.7
SLS009086,AGT0148,2023-11,2,1384.92,166096,0.83,198.05,30,0.3,28,61.25
SLS009087,AGT0148,2023-12,3,3279.82,67268,4.88,463.47,56,0.36,5,63.54
SLS009088,AGT0148,2024-01,3,2049.51,99960,2.05,145.9,34,0.3,13,97.45
SLS009089,AGT0149,2019-01,0,0.0,119815,0.0,0.0,42,0.13,17,93.04
SLS009090,AGT0149,2019-02,0,0.0,85971,0.0,0.0,65,0.21,17,95.09
SLS009091,AGT0149,2019-03,0,0.0,64108,0.0,0.0,66,0.32,25,85.77
SLS009092,AGT0149,2019-04,0,0.0,74638,0.0,0.0,12,0.2,8,62.9
SLS009093,AGT0149,2019-05,0,0.0,144593,0.0,0.0,45,0.34,11,72.57
SLS009094,AGT0149,2019-06,0,0.0,98031,0.0,0.0,51,0.18,23,62.48
SLS009095,AGT0149,2019-07,0,0.0,80527,0.0,0.0,65,0.28,8,78.42
SLS009096,AGT0149,2019-08,0,0.0,188403,0.0,0.0,22,0.26,20,67.13
SLS009097,AGT0149,2019-09,0,0.0,158449,0.0,0.0,29,0.19,21,73.83
SLS009098,AGT0149,2019-10,0,0.0,121398,0.0,0.0,94,0.18,11,70.33
SLS009099,AGT0149,2019-11,0,0.0,144501,0.0,0.0,53,0.22,24,83.92
SLS009100,AGT0149,2019-12,0,0.0,101269,0.0,0.0,51,0.17,21,96.48
SLS009101,AGT0149,2020-01,2,3395.99,142790,2.38,305.94,25,0.36,9,92.24
SLS009102,AGT0149,2020-02,0,0.0,99578,0.0,0.0,77,0.28,5,76.36
SLS009103,AGT0149,2020-03,1,2715.55,131317,2.07,351.16,16,0.24,6,79.71
SLS009104,AGT0149,2020-04,4,17576.43,195230,9.0,2397.69,56,0.11,24,90.52
SLS009105,AGT0149,2020-05,3,6697.6,109066,6.14,525.69,50,0.34,29,94.95
SLS009106,AGT0149,2020-06,4,6253.37,155808,4.01,854.9,36,0.12,14,72.61
SLS009107,AGT0149,2020-07,2,301.18,98633,0.31,38.59,42,0.28,11,75.55
SLS009108,AGT0149,2020-08,0,0.0,196440,0.0,0.0,55,0.31,5,71.67
SLS009109,AGT0149,2020-09,2,5835.12,55403,10.53,517.04,40,0.38,10,84.66
SLS009110,AGT0149,2020-10,4,4848.03,59827,8.1,391.92,29,0.36,5,63.93
SLS009111,AGT0149,2020-11,0,0.0,162691,0.0,0.0,89,0.29,20,77.53
SLS009112,AGT0149,2020-12,2,11224.41,115732,9.7,1421.78,75,0.35,27,64.0
SLS009113,AGT0149,2021-01,1,547.95,185226,0.3,78.03,66,0.35,22,74.47
SLS009114,AGT0149,2021-02,3,2264.4,96501,2.35,238.26,64,0.17,9,67.32
SLS009115,AGT0149,2021-03,4,9481.81,142745,6.64,887.41,73,0.17,16,94.62
SLS009116,AGT0149,2021-04,0,0.0,146356,0.0,0.0,13,0.33,23,82.77
SLS009117,AGT0149,2021-05,3,4670.599999999999,180394,2.59,693.31,57,0.13,7,82.97
SLS009118,AGT0149,2021-06,2,663.6,58783,1.13,56.3,89,0.39,9,84.43
SLS009119,AGT0149,2021-07,0,0.0,56960,0.0,0.0,63,0.37,24,91.11
SLS009120,AGT0149,2021-08,1,266.25,99699,0.27,14.79,75,0.34,26,90.99
SLS009121,AGT0149,2021-09,1,1519.09,65551,2.32,93.15,27,0.28,19,68.94
SLS009122,AGT0149,2021-10,4,1362.57,104794,1.3,110.69,33,0.28,29,69.98
SLS009123,AGT0149,2021-11,1,380.13,96167,0.4,30.95,81,0.13,21,95.95
SLS009124,AGT0149,2021-12,5,6426.1,138765,4.63,823.49,55,0.22,27,79.06
SLS009125,AGT0149,2022-01,1,297.03,74834,0.4,43.79,19,0.17,21,60.72
SLS009126,AGT0149,2022-02,2,5288.64,114175,4.63,764.95,30,0.4,23,71.71
SLS009127,AGT0149,2022-03,2,2090.0,139051,1.5,129.55,58,0.25,26,65.84
SLS009128,AGT0149,2022-04,1,154.22,50039,0.31,20.36,10,0.35,28,73.23
SLS009129,AGT0149,2022-05,1,2544.66,183807,1.38,368.13,67,0.17,18,87.47
SLS009130,AGT0149,2022-06,1,911.15,189734,0.48,122.93,19,0.25,27,71.16
SLS009131,AGT0149,2022-07,1,1380.97,82247,1.68,77.33,59,0.21,15,77.58
SLS009132,AGT0149,2022-08,1,885.17,63390,1.4,64.99,85,0.14,15,96.9
SLS009133,AGT0149,2022-09,3,13235.14,122202,10.83,1357.55,92,0.17,16,70.24
SLS009134,AGT0149,2022-10,1,852.39,93505,0.91,50.92,98,0.39,23,92.8
SLS009135,AGT0149,2022-11,1,3124.73,82580,3.78,284.91,51,0.15,9,68.18
SLS009136,AGT0149,2022-12,1,441.01,59602,0.74,64.88,72,0.12,16,62.3
SLS009137,AGT0149,2023-01,1,297.03,132030,0.22,16.82,48,0.28,12,88.09
SLS009138,AGT0149,2023-02,3,13259.3,84983,15.6,1980.72,87,0.2,16,81.66
SLS009139,AGT0149,2023-03,3,5507.03,163672,3.36,517.4,49,0.1,18,73.08
SLS009140,AGT0149,2023-04,3,6264.1,151861,4.12,614.83,55,0.33,18,72.28
SLS009141,AGT0149,2023-05,2,1617.24,64157,2.52,134.27,41,0.32,7,75.31
SLS009142,AGT0149,2023-06,3,4030.0699999999997,107215,3.76,231.05,65,0.12,15,85.36
SLS009143,AGT0149,2023-07,1,1490.88,164152,0.91,115.68,61,0.13,9,96.21
SLS009144,AGT0149,2023-08,3,2770.74,60769,4.56,314.9,64,0.14,27,91.79
SLS009145,AGT0149,2023-09,2,4095.0,143005,2.86,565.8,57,0.34,8,62.75
SLS009146,AGT0149,2023-10,3,16595.29,148448,11.18,2401.99,44,0.14,8,86.26
SLS009147,AGT0149,2023-11,3,4732.85,107222,4.41,390.69,35,0.11,26,70.76
SLS009148,AGT0149,2023-12,0,0.0,161483,0.0,0.0,28,0.29,9,77.32
SLS009149,AGT0149,2024-01,1,273.46,175589,0.16,18.35,41,0.32,28,92.62
SLS009150,AGT0150,2019-01,0,0.0,72582,0.0,0.0,65,0.16,15,62.57
SLS009151,AGT0150,2019-02,0,0.0,91014,0.0,0.0,32,0.25,9,90.43
SLS009152,AGT0150,2019-03,0,0.0,151699,0.0,0.0,11,0.17,23,76.41
SLS009153,AGT0150,2019-04,0,0.0,135896,0.0,0.0,23,0.12,20,79.32
SLS009154,AGT0150,2019-05,0,0.0,114856,0.0,0.0,68,0.32,22,69.71
SLS009155,AGT0150,2019-06,0,0.0,180434,0.0,0.0,16,0.11,26,64.36
SLS009156,AGT0150,2019-07,0,0.0,97130,0.0,0.0,12,0.13,5,77.6
SLS009157,AGT0150,2019-08,0,0.0,180392,0.0,0.0,46,0.33,9,98.47
SLS009158,AGT0150,2019-09,0,0.0,136776,0.0,0.0,48,0.38,6,88.9
SLS009159,AGT0150,2019-10,0,0.0,64517,0.0,0.0,78,0.14,17,64.27
SLS009160,AGT0150,2019-11,0,0.0,98248,0.0,0.0,19,0.27,12,69.4
SLS009161,AGT0150,2019-12,0,0.0,161045,0.0,0.0,58,0.17,28,72.3
SLS009162,AGT0150,2020-01,0,0.0,145978,0.0,0.0,77,0.37,17,69.06
SLS009163,AGT0150,2020-02,4,7963.51,173380,4.59,643.92,33,0.13,12,79.31
SLS009164,AGT0150,2020-03,1,490.03,50748,0.97,41.6,10,0.17,12,79.78
SLS009165,AGT0150,2020-04,1,271.73,199279,0.14,37.69,48,0.18,19,74.13
SLS009166,AGT0150,2020-05,6,8936.34,198053,4.51,1314.64,33,0.24,6,68.71
SLS009167,AGT0150,2020-06,1,512.02,170624,0.3,61.26,50,0.27,28,77.49
SLS009168,AGT0150,2020-07,2,3224.6800000000003,60812,5.3,447.91,70,0.25,27,85.75
SLS009169,AGT0150,2020-08,1,851.59,115078,0.74,108.54,67,0.28,9,90.14
SLS009170,AGT0150,2020-09,3,1483.55,182474,0.81,91.3,96,0.17,24,68.4
SLS009171,AGT0150,2020-10,3,4514.73,149673,3.02,505.36,61,0.22,14,69.77
SLS009172,AGT0150,2020-11,4,7237.96,87999,8.23,482.98,68,0.35,28,94.54
SLS009173,AGT0150,2020-12,1,672.77,121300,0.55,91.6,88,0.15,5,87.01
SLS009174,AGT0150,2021-01,0,0.0,106590,0.0,0.0,31,0.23,27,97.13
SLS009175,AGT0150,2021-02,0,0.0,130160,0.0,0.0,49,0.38,13,64.04
SLS009176,AGT0150,2021-03,0,0.0,178572,0.0,0.0,81,0.33,29,88.13
SLS009177,AGT0150,2021-04,2,11872.099999999999,113935,10.42,1549.41,72,0.1,29,76.33
SLS009178,AGT0150,2021-05,1,5507.54,114786,4.8,759.9,69,0.18,7,81.65
SLS009179,AGT0150,2021-06,3,7861.83,110654,7.1,402.76,19,0.12,13,85.03
SLS009180,AGT0150,2021-07,1,423.1,177448,0.24,60.11,35,0.37,5,78.31
SLS009181,AGT0150,2021-08,1,152.23,111310,0.14,18.97,92,0.33,25,94.82
SLS009182,AGT0150,2021-09,2,4812.73,192904,2.49,450.65,66,0.33,15,64.39
SLS009183,AGT0150,2021-10,0,0.0,96496,0.0,0.0,87,0.25,28,86.15
SLS009184,AGT0150,2021-11,0,0.0,111175,0.0,0.0,23,0.11,29,88.28
SLS009185,AGT0150,2021-12,3,2239.44,107676,2.08,141.66,74,0.19,26,65.99
SLS009186,AGT0150,2022-01,0,0.0,110960,0.0,0.0,78,0.11,12,81.54
SLS009187,AGT0150,2022-02,4,1959.37,110960,1.77,279.44,65,0.18,26,99.61
SLS009188,AGT0150,2022-03,4,10852.36,76734,14.14,820.41,41,0.22,11,97.26
SLS009189,AGT0150,2022-04,0,0.0,147584,0.0,0.0,73,0.2,19,71.33
SLS009190,AGT0150,2022-05,2,627.1,128104,0.49,45.45,22,0.33,26,89.64
SLS009191,AGT0150,2022-06,3,3809.48,168310,2.26,408.98,96,0.38,27,68.91
SLS009192,AGT0150,2022-07,2,5973.62,77746,7.68,521.89,59,0.33,26,84.01
SLS009193,AGT0150,2022-08,2,2456.5,181297,1.35,292.67,42,0.18,28,65.05
SLS009194,AGT0150,2022-09,3,2895.2,131629,2.2,199.39,45,0.25,17,72.55
SLS009195,AGT0150,2022-10,0,0.0,198453,0.0,0.0,42,0.22,24,93.58
SLS009196,AGT0150,2022-11,0,0.0,150280,0.0,0.0,38,0.22,27,76.53
SLS009197,AGT0150,2022-12,2,8564.93,157783,5.43,508.93,46,0.11,5,64.98
SLS009198,AGT0150,2023-01,0,0.0,198126,0.0,0.0,75,0.13,17,68.63
SLS009199,AGT0150,2023-02,2,1365.24,154613,0.88,168.2,25,0.35,25,86.63
SLS009200,AGT0150,2023-03,0,0.0,87922,0.0,0.0,61,0.18,6,97.03
SLS009201,AGT0150,2023-04,3,8903.91,51154,17.41,496.62,63,0.25,6,66.33
SLS009202,AGT0150,2023-05,1,834.19,173880,0.48,45.18,48,0.24,15,74.05
SLS009203,AGT0150,2023-06,5,10642.640000000001,102953,10.34,1447.52,36,0.12,24,86.38
SLS009204,AGT0150,2023-07,3,4413.42,53976,8.18,540.71,28,0.14,26,82.17
SLS009205,AGT0150,2023-08,2,284.14,138430,0.21,37.06,81,0.27,23,88.76
SLS009206,AGT0150,2023-09,2,3712.33,115244,3.22,516.45,56,0.31,20,75.18
SLS009207,AGT0150,2023-10,1,493.64,96475,0.51,31.13,84,0.33,26,71.47
SLS009208,AGT0150,2023-11,2,2345.73,186577,1.26,328.46,73,0.26,22,90.23
SLS009209,AGT0150,2023-12,1,2075.43,147830,1.4,260.76,87,0.12,23,98.54
SLS009210,AGT0150,2024-01,3,1776.59,133877,1.33,201.07,58,0.22,24,76.11
SLS009211,AGT0151,2019-01,0,0.0,98805,0.0,0.0,25,0.39,24,81.74
SLS009212,AGT0151,2019-02,0,0.0,130485,0.0,0.0,87,0.11,22,78.62
SLS009213,AGT0151,2019-03,0,0.0,105739,0.0,0.0,51,0.37,10,65.82
SLS009214,AGT0151,2019-04,0,0.0,140318,0.0,0.0,13,0.23,22,72.08
SLS009215,AGT0151,2019-05,0,0.0,163225,0.0,0.0,72,0.12,22,72.6
SLS009216,AGT0151,2019-06,0,0.0,171942,0.0,0.0,33,0.15,27,78.39
SLS009217,AGT0151,2019-07,0,0.0,147645,0.0,0.0,15,0.31,13,83.23
SLS009218,AGT0151,2019-08,0,0.0,123394,0.0,0.0,81,0.35,20,78.72
SLS009219,AGT0151,2019-09,0,0.0,66004,0.0,0.0,23,0.34,6,64.83
SLS009220,AGT0151,2019-10,0,0.0,163403,0.0,0.0,85,0.29,23,76.47
SLS009221,AGT0151,2019-11,0,0.0,112642,0.0,0.0,15,0.25,15,69.04
SLS009222,AGT0151,2019-12,0,0.0,192857,0.0,0.0,27,0.39,10,72.98
SLS009223,AGT0151,2020-01,3,7399.68,154937,4.78,780.31,97,0.4,26,87.81
SLS009224,AGT0151,2020-02,4,6768.17,163075,4.15,834.48,66,0.2,11,83.34
SLS009225,AGT0151,2020-03,1,10793.24,103569,10.42,921.98,69,0.12,13,85.73
SLS009226,AGT0151,2020-04,3,1843.6,127968,1.44,201.59,95,0.11,15,76.17
SLS009227,AGT0151,2020-05,3,2091.21,179835,1.16,213.37,77,0.33,8,88.47
